gps_fix_at,server_upload_at,longitude,latitude,accuracy,altitude,bearing,location_provider,user_id
2017-04-25 14:37:55,2017-04-25 14:35:15,39.632782,-4.006781,400.0,0.0,0.0,fused,41
2017-04-25 09:51:19,2017-04-25 09:50:26,39.611563,-4.032711,1900.0,0.0,0.0,fused,41
2017-03-04 08:01:30,2017-03-04 07:58:49,39.630879,-4.018606,1907.0,0.0,0.0,fused,41
2016-09-08 09:05:53,2016-09-08 09:50:00,39.610238,-4.01255,2208.0,0.0,0.0,fused,41
2017-04-26 04:38:39,2017-04-26 04:35:19,39.63714,-4.034561,500.0,0.0,0.0,fused,41
2017-04-16 15:45:07,2017-04-16 15:41:49,39.61393,-4.033729,2153.0,0.0,0.0,fused,41
2016-09-20 09:24:43,2016-09-20 09:24:45,39.642232,-4.037707,7.9,50.7,0.0,fused,41
2017-07-05 12:46:33,2017-07-05 13:09:15,39.621476,-4.026191,1900.0,0.0,0.0,fused,41
2016-10-31 08:58:42,2016-10-31 09:02:31,39.656178,-4.015219,2040.0,0.0,0.0,fused,41
2017-02-16 15:02:20,2017-02-16 14:59:35,39.700666,-4.016631,39.6,0.0,0.0,fused,41
2017-03-26 21:23:28,2017-03-26 21:20:30,39.632617,-4.05095,300.0,0.0,0.0,fused,41
2016-11-01 09:00:05,2016-11-01 09:02:48,39.632672,-4.019677,2000.0,0.0,0.0,fused,41
2017-04-25 07:16:52,2017-04-25 07:13:27,39.647401,-4.018489,2100.0,0.0,0.0,fused,41
2017-04-18 08:31:34,2017-04-18 08:31:07,39.639108,-4.027443,8.7,47.4,0.0,fused,41
2017-07-18 07:47:19,2017-07-18 07:48:42,39.635182,-4.018695,1900.0,0.0,0.0,fused,41
2017-07-14 14:06:48,2017-07-14 14:08:31,39.660978,-4.030222,2704.0,0.0,0.0,fused,41
2016-08-30 10:23:45,2016-08-30 11:09:23,39.652288,-4.016079,1859.0,0.0,0.0,fused,41
2016-10-25 09:08:58,2016-10-25 09:07:11,39.640117,-4.024183,2000.0,0.0,0.0,fused,41
2017-04-25 14:27:01,2017-04-25 14:23:45,39.609138,-4.031963,500.0,0.0,0.0,fused,41
2016-11-01 07:29:05,2016-11-01 07:33:53,39.623716,-4.034837,2000.0,0.0,0.0,fused,41
2017-04-25 16:34:11,2017-04-25 16:31:09,39.612894,-4.029889,500.0,0.0,0.0,fused,41
2016-08-28 10:15:54,2016-08-28 10:27:49,39.648214,-4.022363,27.0,0.0,0.0,fused,41
2017-04-16 16:16:29,2017-04-16 16:13:08,39.639786,-3.993125,2153.0,0.0,0.0,fused,41
2016-10-26 11:35:46,2016-10-26 11:33:09,39.619858,-4.025158,2000.0,0.0,0.0,fused,41
2016-10-30 13:14:04,2016-10-30 13:16:32,39.627168,-4.031529,2000.0,0.0,0.0,fused,41
2016-11-14 10:58:58,2016-11-14 10:57:04,39.633168,-4.031204,1902.0,0.0,0.0,fused,41
2017-04-16 17:35:56,2017-04-16 17:33:07,39.62501,-3.999966,1910.0,0.0,0.0,fused,41
2017-04-25 11:08:10,2017-04-25 11:04:56,39.61492,-4.030692,87.6,0.0,0.0,fused,41
2017-04-25 21:02:53,2017-04-25 20:59:48,39.599379,-4.020163,1900.0,0.0,0.0,fused,41
2017-04-16 20:32:06,2017-04-16 20:29:07,39.597248,-4.027836,1910.0,0.0,0.0,fused,41
2016-09-22 08:34:15,2016-09-22 09:03:49,39.616834,-4.039347,2407.0,0.0,0.0,fused,41
2017-04-25 09:55:33,2017-04-25 09:55:35,39.594614,-4.00337,7.2,54.2,0.0,fused,41
2016-09-08 10:46:18,2016-09-08 10:52:25,39.626538,-4.010236,2208.0,0.0,0.0,fused,41
2017-04-18 07:59:57,2017-04-18 07:56:52,39.645868,-4.034539,600.0,0.0,0.0,fused,41
2017-04-25 15:47:31,2017-04-25 15:44:30,39.634737,-4.014826,92.9,0.0,0.0,fused,41
2017-04-25 15:27:56,2017-04-25 15:25:40,39.611965,-4.023085,300.0,0.0,0.0,fused,41
2017-04-26 03:55:56,2017-04-26 03:53:13,39.654335,-4.037462,500.0,0.0,0.0,fused,41
2017-04-25 08:05:00,2017-04-25 08:02:05,39.619192,-4.02127,500.0,0.0,0.0,fused,41
2017-04-26 03:03:04,2017-04-26 02:59:46,39.620737,-4.043494,2100.0,0.0,0.0,fused,41
2017-03-12 03:34:12,2017-03-12 04:58:25,37.698622,-3.417957,8.2,718.9,0.0,fused,41
2016-10-25 17:57:35,2016-10-25 17:59:51,39.639828,-3.996959,2100.0,0.0,0.0,fused,41
2016-09-08 10:03:34,2016-09-08 10:01:52,39.644556,-4.012531,2208.0,0.0,0.0,fused,41
2016-10-27 07:30:38,2016-10-27 07:31:25,39.636075,-4.025594,2000.0,0.0,0.0,fused,41
2016-10-28 09:47:17,2016-10-28 09:45:53,39.630487,-4.029025,2112.0,0.0,0.0,fused,41
2017-04-19 16:09:08,2017-04-19 16:19:39,39.635123,-4.059176,600.0,0.0,0.0,fused,41
2016-09-08 10:07:15,2016-09-08 10:08:35,39.62625,-4.019769,15.7,59.0,42.0,fused,41
2016-11-01 08:35:35,2016-11-01 08:35:26,39.663214,-4.025542,2000.0,0.0,0.0,fused,41
2017-04-17 05:20:02,2017-04-17 05:17:00,39.614952,-4.019606,400.0,0.0,0.0,fused,41
2016-09-08 10:15:53,2016-09-08 10:15:55,39.639257,-4.004476,2208.0,0.0,0.0,fused,41
2017-04-16 17:06:35,2017-04-16 17:03:41,39.628112,-4.005558,2153.0,0.0,0.0,fused,41
2016-10-29 16:23:02,2016-10-29 16:31:42,39.632219,-4.028414,27.0,0.0,0.0,fused,41
2017-04-16 20:30:00,2017-04-16 20:27:27,39.620268,-4.040421,1910.0,0.0,0.0,fused,41
2017-04-25 17:06:54,2017-04-25 17:03:51,39.640779,-4.010307,500.0,0.0,0.0,fused,41
2017-07-09 11:44:06,2017-07-09 11:48:49,39.620645,-4.030099,400.0,0.0,0.0,fused,41
2017-04-26 07:50:09,2017-04-26 07:46:58,39.622138,-4.02555,200.0,0.0,0.0,fused,41
2017-04-25 07:16:52,2017-04-25 07:14:13,39.625322,-4.033428,2100.0,0.0,0.0,fused,41
2017-04-25 08:04:00,2017-04-25 08:00:41,39.653625,-4.046199,500.0,0.0,0.0,fused,41
2017-04-25 08:11:06,2017-04-25 08:08:28,39.629076,-4.02194,500.0,0.0,0.0,fused,41
2016-04-19 08:05:50,2016-04-19 08:05:52,39.634874,-4.043428,10.7,67.2,0.0,gps,41
2017-04-25 10:55:16,2017-04-25 10:52:41,39.63594,-4.03344,400.0,0.0,0.0,fused,41
2017-01-31 07:20:19,2017-01-31 07:20:59,39.64111,-4.017939,1900.0,0.0,0.0,fused,41
2017-04-18 14:51:11,2017-04-18 14:48:33,39.660197,-4.030671,1900.0,0.0,0.0,fused,41
2017-04-17 04:58:04,2017-04-17 05:02:58,39.629996,-4.033356,2153.0,0.0,0.0,fused,41
2016-12-18 13:14:53,2016-12-18 13:12:35,39.63293,-4.012432,2440.0,0.0,0.0,fused,41
2017-04-16 15:13:34,2017-04-16 15:11:05,39.6013,-4.047991,2092.0,0.0,0.0,fused,41
2016-10-28 08:44:54,2016-10-28 08:53:08,39.609024,-4.044671,2000.0,0.0,0.0,fused,41
2017-06-09 03:00:31,2017-06-09 03:00:53,39.630781,-4.016611,1100.0,0.0,0.0,fused,41
2017-04-25 14:08:00,2017-04-25 14:04:36,39.629252,-4.027383,98.4,0.0,0.0,fused,41
2017-05-27 11:35:34,2017-05-27 11:35:36,39.594281,-4.000736,3.9,61.5,93.0,fused,41
2017-04-25 12:24:26,2017-04-25 12:21:02,39.627056,-4.024332,2200.0,0.0,0.0,fused,41
2017-04-25 19:07:28,2017-04-25 19:04:36,39.629516,-4.032143,500.0,0.0,0.0,fused,41
2017-07-18 13:58:44,2017-07-18 13:58:54,39.615826,-4.020778,1000.0,0.0,0.0,fused,41
2017-04-26 04:06:36,2017-04-26 04:03:14,39.629283,-4.020535,2100.0,0.0,0.0,fused,41
2016-12-18 12:59:22,2016-12-18 12:57:13,39.636824,-4.033741,2178.0,0.0,0.0,fused,41
2016-12-04 11:03:08,2016-12-04 11:00:37,39.634599,-4.026331,600.0,0.0,0.0,fused,41
2017-05-20 05:11:02,2017-05-20 05:10:28,39.627719,-4.018595,1915.0,0.0,0.0,fused,41
2016-10-26 08:26:14,2016-10-26 08:27:16,39.629236,-4.025799,2000.0,0.0,0.0,fused,41
2017-04-26 07:35:04,2017-04-26 07:32:10,39.631538,-4.010678,200.0,0.0,0.0,fused,41
2016-10-05 15:16:22,2016-10-05 15:18:16,39.634761,-4.022188,2168.0,0.0,0.0,fused,41
2017-04-25 14:17:04,2017-04-25 14:13:52,39.596609,-4.02966,87.6,0.0,0.0,fused,41
2017-08-01 08:16:59,2017-08-01 08:24:24,39.624496,-4.012939,116.1,0.0,0.0,fused,41
2016-09-22 08:34:15,2016-09-22 09:08:48,39.621765,-4.027889,2407.0,0.0,0.0,fused,41
2017-07-02 15:40:38,2017-07-02 15:40:53,36.754761,-1.405593,1300.0,0.0,0.0,fused,41
2016-10-28 08:44:54,2016-10-28 08:51:41,39.619472,-4.020289,2000.0,0.0,0.0,fused,41
2016-10-25 08:42:55,2016-10-25 08:50:56,39.617296,-3.997129,2000.0,0.0,0.0,fused,41
2017-07-02 15:32:45,2017-07-02 15:32:52,36.745902,-1.382572,1300.0,0.0,0.0,fused,41
2017-02-17 08:48:25,2017-02-17 08:45:23,39.64325,-4.011272,1900.0,0.0,0.0,fused,41
2016-09-22 08:34:15,2016-09-22 09:11:13,39.617392,-4.023337,2407.0,0.0,0.0,fused,41
2017-04-25 10:01:21,2017-04-25 09:58:43,39.623753,-4.019417,2183.0,0.0,0.0,fused,41
2017-03-01 08:03:07,2017-03-01 08:02:04,39.629459,-4.01839,2248.0,0.0,0.0,fused,41
2017-07-02 05:22:57,2017-07-02 05:24:01,37.631542,0.042854,2000.0,0.0,0.0,fused,41
2017-05-19 20:05:50,2017-05-19 20:05:26,39.628975,-4.04205,2000.0,0.0,0.0,fused,41
2017-04-26 03:49:48,2017-04-26 03:46:40,39.646119,-4.002595,110.0,0.0,0.0,fused,41
2017-04-26 05:45:20,2017-04-26 05:42:32,39.620148,-4.01137,200.0,0.0,0.0,fused,41
2016-12-14 09:50:00,2016-12-14 09:47:18,39.625928,-4.028806,2500.0,0.0,0.0,fused,41
2017-06-19 05:26:24,2017-06-19 05:30:06,39.625421,-4.049753,1100.0,0.0,0.0,fused,41
2017-04-25 10:37:17,2017-04-25 10:34:09,39.633422,-4.045498,2400.0,0.0,0.0,fused,41
2017-04-16 16:11:23,2017-04-16 16:12:38,39.629847,-4.021037,2153.0,0.0,0.0,fused,41
2016-10-25 09:03:27,2016-10-25 09:04:38,39.612842,-4.016072,2000.0,0.0,0.0,fused,41
2016-08-13 14:44:30,2016-08-13 14:44:31,39.636655,-4.027312,6.3,126.7,0.0,gps,41
2017-07-02 15:32:45,2017-07-02 15:34:47,36.761163,-1.420985,1300.0,0.0,0.0,fused,41
2017-04-18 08:31:34,2017-04-18 08:29:13,39.602984,-4.047863,8.7,47.4,0.0,fused,41
2016-12-17 11:53:43,2016-12-17 11:50:52,39.623835,-4.014847,2600.0,0.0,0.0,fused,41
2017-07-02 15:42:44,2017-07-02 15:43:55,36.77286,-1.376184,900.0,0.0,0.0,fused,41
2016-12-15 08:17:22,2016-12-15 08:14:37,39.625732,-4.002262,2600.0,0.0,0.0,fused,41
2017-04-25 07:25:51,2017-04-25 07:22:58,39.618755,-4.018132,500.0,0.0,0.0,fused,41
2016-10-12 18:14:34,2016-10-12 18:12:27,39.630456,-4.00111,2289.0,0.0,0.0,fused,41
2017-06-27 20:13:49,2017-06-27 20:13:52,39.651183,-4.010563,1928.0,0.0,0.0,fused,41
2017-07-10 14:59:58,2017-07-10 15:04:16,39.641702,-4.032108,1000.0,0.0,0.0,fused,41
2017-06-05 17:17:22,2017-06-05 17:18:07,39.618231,-4.018843,400.0,0.0,0.0,fused,41
2016-09-21 08:53:26,2016-09-21 09:01:22,39.626783,-4.018473,2418.0,0.0,0.0,fused,41
2016-09-08 10:21:41,2016-09-08 10:26:25,39.58927,-4.04587,12.5,127.1,70.0,fused,41
2016-10-26 13:11:54,2016-10-26 13:10:20,39.644017,-4.024934,2000.0,0.0,0.0,fused,41
2017-04-26 05:23:46,2017-04-26 05:21:04,39.617594,-4.008875,500.0,0.0,0.0,fused,41
2016-10-25 09:08:58,2016-10-25 09:08:58,39.638758,-4.028026,2000.0,0.0,0.0,fused,41
2017-04-16 20:33:34,2017-04-16 20:35:40,39.633635,-4.018455,1910.0,0.0,0.0,fused,41
2017-04-25 07:24:13,2017-04-25 07:21:21,39.614414,-4.029172,500.0,0.0,0.0,fused,41
2017-04-17 04:58:04,2017-04-17 05:01:40,39.619478,-4.007072,2153.0,0.0,0.0,fused,41
2017-04-17 05:31:13,2017-04-17 05:28:23,39.624706,-4.036755,2400.0,0.0,0.0,fused,41
2017-07-01 19:31:53,2017-07-01 19:33:28,37.647075,0.081008,1900.0,0.0,0.0,fused,41
2017-04-25 09:30:16,2017-04-25 09:27:39,39.624543,-4.038624,2183.0,0.0,0.0,fused,41
2017-04-25 11:40:44,2017-04-25 11:37:54,39.626276,-4.039598,2200.0,0.0,0.0,fused,41
2017-04-25 16:15:28,2017-04-25 16:14:05,39.626643,-4.033389,1200.0,0.0,0.0,fused,41
2017-04-26 01:55:50,2017-04-26 01:52:45,39.618042,-4.006244,2100.0,0.0,0.0,fused,41
2017-04-26 06:23:05,2017-04-26 06:20:19,39.607458,-4.009717,2100.0,0.0,0.0,fused,41
2017-04-02 08:41:41,2017-04-02 08:38:24,39.634875,-4.039083,500.0,0.0,0.0,fused,41
2016-11-01 08:51:02,2016-11-01 08:48:51,39.642792,-4.009631,2000.0,0.0,0.0,fused,41
2016-10-31 16:52:26,2016-10-31 16:50:41,39.604175,-4.033394,2700.0,0.0,0.0,fused,41
2016-11-06 11:18:21,2016-11-06 11:19:23,39.626432,-3.995258,2047.0,0.0,0.0,fused,41
2017-04-16 15:03:38,2017-04-16 15:05:37,39.625,-4.035615,2092.0,0.0,0.0,fused,41
2017-02-10 08:31:11,2017-02-10 08:28:40,39.646537,-4.044187,300.0,0.0,0.0,fused,41
2016-10-25 10:03:21,2016-10-25 10:01:26,39.615279,-4.02729,2100.0,0.0,0.0,fused,41
2017-02-14 11:27:05,2017-02-14 11:24:39,39.627123,-4.03531,3000.0,0.0,0.0,fused,41
2017-04-16 15:30:58,2017-04-16 15:28:14,39.629832,-4.039155,71.51,0.0,0.0,fused,41
2017-04-16 20:32:06,2017-04-16 20:29:31,39.632256,-4.050916,1910.0,0.0,0.0,fused,41
2017-04-16 15:59:28,2017-04-16 15:57:04,39.614123,-3.992756,2153.0,0.0,0.0,fused,41
2017-01-25 09:01:23,2017-01-25 08:58:22,39.610314,-4.004785,2700.0,0.0,0.0,fused,41
2017-04-26 02:45:32,2017-04-26 02:42:13,39.606881,-4.008352,110.0,0.0,0.0,fused,41
2017-04-17 05:28:12,2017-04-17 05:25:17,39.634147,-4.044771,2400.0,0.0,0.0,fused,41
2017-04-25 09:27:06,2017-04-25 09:24:23,39.635049,-4.031446,2183.0,0.0,0.0,fused,41
2017-06-16 08:07:40,2017-06-16 08:07:46,39.618655,-4.022996,1100.0,0.0,0.0,fused,41
2017-06-28 10:43:08,2017-06-28 10:46:22,39.632354,-4.025097,2000.0,0.0,0.0,fused,41
2016-09-08 10:27:56,2016-09-08 10:33:07,39.627138,-4.00136,2403.0,0.0,0.0,fused,41
2016-11-01 09:24:36,2016-11-01 09:23:09,39.616618,-4.029671,1902.0,0.0,0.0,fused,41
2017-07-21 15:03:31,2017-07-21 15:04:32,39.583455,-4.020467,1900.0,0.0,0.0,fused,41
2017-04-26 07:45:08,2017-04-26 07:41:52,39.616209,-4.014326,200.0,0.0,0.0,fused,41
2017-06-06 21:19:01,2017-06-06 21:19:46,39.636499,-4.039564,2170.0,0.0,0.0,fused,41
2017-04-26 03:03:04,2017-04-26 02:59:51,39.621703,-4.045315,2100.0,0.0,0.0,fused,41
2016-11-09 16:40:06,2016-11-09 16:38:00,39.619755,-4.028637,2000.0,0.0,0.0,fused,41
2017-04-25 18:18:40,2017-04-25 18:17:45,39.6372,-4.03504,500.0,0.0,0.0,fused,41
2017-04-26 05:00:35,2017-04-26 04:57:27,39.63811,-4.024523,500.0,0.0,0.0,fused,41
2016-08-28 10:15:54,2016-08-28 10:27:57,39.627047,-4.004774,27.0,0.0,0.0,fused,41
2017-06-12 05:15:20,2017-06-12 05:15:49,39.634651,-4.014009,1900.0,0.0,0.0,fused,41
2016-09-08 10:07:15,2016-09-08 10:07:19,39.646185,-4.038772,15.7,59.0,42.0,fused,41
2017-05-19 20:06:59,2017-05-19 20:06:07,39.619006,-4.035493,1900.0,0.0,0.0,fused,41
2017-06-19 11:37:59,2017-06-19 11:39:31,39.623952,-4.038915,1100.0,0.0,0.0,fused,41
2017-06-20 14:00:20,2017-06-20 14:05:47,39.634725,-4.027696,400.0,0.0,0.0,fused,41
2016-10-25 09:21:11,2016-10-25 09:19:58,39.635696,-4.023525,2100.0,0.0,0.0,fused,41
2017-07-22 14:21:50,2017-07-22 14:22:22,39.630782,-4.021563,2000.0,0.0,0.0,fused,41
2017-06-20 21:32:18,2017-06-20 21:32:36,39.633206,-4.034979,2000.0,0.0,0.0,fused,41
2017-02-10 04:35:52,2017-02-10 04:35:14,39.613391,-4.021347,1899.0,0.0,0.0,fused,41
2016-12-09 19:36:08,2016-12-09 19:34:00,39.641118,-4.02193,2000.0,0.0,0.0,fused,41
2017-07-21 07:28:33,2017-07-21 07:28:38,39.619255,-4.019863,200.0,0.0,0.0,fused,41
2016-09-08 10:46:18,2016-09-08 10:45:58,39.648105,-4.013931,2208.0,0.0,0.0,fused,41
2017-08-04 22:18:13,2017-08-04 22:19:01,39.64742,-4.011351,1947.0,0.0,0.0,fused,41
2016-12-10 11:53:23,2016-12-10 11:51:03,39.61449,-4.003907,2000.0,0.0,0.0,fused,41
2017-04-25 19:53:30,2017-04-25 19:50:31,39.627868,-4.033698,500.0,0.0,0.0,fused,41
2017-06-20 14:00:20,2017-06-20 14:04:31,39.622767,-4.020058,400.0,0.0,0.0,fused,41
2016-09-14 09:49:54,2016-09-14 09:47:59,39.626177,-4.019375,2271.0,0.0,0.0,fused,41
2017-04-17 05:37:21,2017-04-17 05:37:09,39.611513,-4.007617,2400.0,0.0,0.0,fused,41
2017-07-26 07:54:05,2017-07-26 08:11:36,39.628629,-4.037526,1000.0,0.0,0.0,fused,41
2016-10-31 12:32:00,2016-10-31 12:35:01,39.620583,-4.011783,200.0,0.0,0.0,fused,41
2017-04-06 07:55:44,2017-04-06 07:52:42,39.63571,-4.007532,1900.0,0.0,0.0,fused,41
2017-04-25 21:26:13,2017-04-25 21:23:41,39.654801,-4.012974,1900.0,0.0,0.0,fused,41
2017-04-26 04:22:40,2017-04-26 04:20:00,39.636408,-4.041756,2100.0,0.0,0.0,fused,41
2016-09-08 10:27:56,2016-09-08 10:33:49,39.621355,-4.035573,2403.0,0.0,0.0,fused,41
2017-04-26 06:58:55,2017-04-26 06:56:25,39.640726,-3.997004,2100.0,0.0,0.0,fused,41
2017-04-16 17:06:35,2017-04-16 17:03:17,39.597306,-4.042271,2153.0,0.0,0.0,fused,41
2016-09-08 09:57:20,2016-09-08 09:55:11,39.638994,-4.009648,2208.0,0.0,0.0,fused,41
2017-04-09 03:37:12,2017-04-09 03:34:45,39.644946,-4.005596,2150.0,0.0,0.0,fused,41
2016-09-08 10:46:18,2016-09-08 10:45:38,39.639702,-4.006653,2208.0,0.0,0.0,fused,41
2016-09-19 21:35:47,2016-09-19 21:36:10,39.648111,-4.004173,2208.0,0.0,0.0,fused,41
2017-01-31 07:20:19,2017-01-31 07:22:54,39.64637,-4.01198,1900.0,0.0,0.0,fused,41
2017-07-31 21:02:01,2017-07-31 21:22:48,39.642433,-4.048857,500.0,0.0,0.0,fused,41
2016-10-08 14:33:23,2016-10-08 14:33:57,39.62172,-4.012521,11.7,130.9,311.0,fused,41
2017-04-25 11:32:42,2017-04-25 11:30:10,39.6004,-4.036385,87.6,0.0,0.0,fused,41
2017-05-28 09:03:59,2017-05-28 09:42:54,39.630483,-4.022406,4.8,74.8,0.0,fused,41
2017-04-09 03:30:46,2017-04-09 03:29:50,39.629028,-4.001755,2150.0,0.0,0.0,fused,41
2017-04-25 11:52:02,2017-04-25 11:48:49,39.630422,-4.045293,2200.0,0.0,0.0,fused,41
2017-04-26 03:05:38,2017-04-26 03:05:41,39.622896,-4.015951,10.3,112.8,45.0,fused,41
2017-04-25 08:15:24,2017-04-25 08:15:26,39.621504,-4.005826,9.0,120.9,0.0,fused,41
2017-04-18 08:00:57,2017-04-18 07:58:02,39.626973,-3.995822,1900.0,0.0,0.0,fused,41
2017-04-25 08:58:55,2017-04-25 08:55:36,39.619687,-4.014346,2183.0,0.0,0.0,fused,41
2017-04-25 06:35:19,2017-04-25 06:35:36,39.639966,-4.024413,200.0,0.0,0.0,fused,41
2017-07-30 09:19:06,2017-07-30 09:36:51,39.622656,-4.043117,900.0,0.0,0.0,fused,41
2017-04-16 18:07:20,2017-04-16 18:04:35,39.618449,-4.027986,1964.0,0.0,0.0,fused,41
2017-04-25 07:31:09,2017-04-25 07:31:14,39.609151,-4.000208,8.3,100.5,0.0,fused,41
2017-04-16 15:30:51,2017-04-16 15:27:23,39.610386,-4.021525,104.1,0.0,0.0,fused,41
2017-04-25 07:28:55,2017-04-25 07:25:53,39.649754,-4.010721,2100.0,0.0,0.0,fused,41
2017-04-17 05:17:59,2017-04-17 05:14:57,39.633887,-4.04013,400.0,0.0,0.0,fused,41
2017-04-26 03:57:01,2017-04-26 03:53:48,39.644665,-4.00796,92.9,0.0,0.0,fused,41
2017-04-25 11:23:02,2017-04-25 11:23:40,39.622608,-4.000374,13.3,119.5,0.0,fused,41
2017-04-25 08:25:32,2017-04-25 08:22:41,39.626355,-4.006876,2183.0,0.0,0.0,fused,41
2017-04-16 15:24:00,2017-04-16 15:21:07,39.615669,-4.035748,1964.0,0.0,0.0,fused,41
2017-04-16 20:33:34,2017-04-16 20:37:43,39.624082,-4.019634,1910.0,0.0,0.0,fused,41
2016-08-13 14:40:52,2016-08-13 14:40:53,39.62161,-4.03408,7.2,127.1,0.0,gps,41
2017-04-25 08:56:17,2017-04-25 08:53:14,39.626523,-4.044484,2183.0,0.0,0.0,fused,41
2017-06-05 02:30:07,2017-06-05 02:32:54,36.324477,-0.500539,2500.0,0.0,0.0,fused,43
2017-04-03 10:02:01,2017-04-03 10:04:39,36.831278,-1.314947,20.01,0.0,0.0,fused,43
2017-01-22 10:51:40,2017-01-22 10:51:45,36.653115,-1.30408,24.0,0.0,0.0,fused,43
2017-06-08 05:01:14,2017-06-08 05:01:28,36.325587,-0.497213,2566.0,0.0,0.0,fused,43
2017-04-30 07:15:25,2017-04-30 07:17:52,36.838427,-1.315116,72.9,0.0,0.0,fused,43
2017-06-02 19:01:44,2017-06-02 19:07:08,36.85042,-1.309075,72.9,0.0,0.0,fused,43
2017-01-06 13:49:47,2017-01-06 13:50:31,36.797156,-1.312661,19.78,0.0,0.0,fused,43
2017-06-02 18:46:44,2017-06-02 19:00:17,36.838448,-1.313856,32.37,0.0,0.0,fused,43
2017-05-03 12:53:55,2017-05-03 12:54:59,36.826524,-1.299565,30.0,0.0,0.0,fused,43
2017-01-20 06:08:06,2017-01-20 06:08:58,36.860684,-1.324034,50.0,0.0,0.0,fused,43
2017-03-24 09:24:40,2017-03-24 09:25:09,36.846657,-1.320049,68.4,0.0,0.0,fused,43
2017-01-02 14:33:34,2017-01-02 14:41:40,36.868925,-1.329939,22.36,0.0,0.0,fused,43
2017-01-25 20:16:09,2017-01-25 20:27:21,36.846701,-1.31085,50.0,0.0,0.0,fused,43
2016-12-29 08:46:39,2016-12-29 08:50:37,36.92751,-1.348222,50.0,0.0,0.0,fused,43
2017-04-23 14:35:25,2017-04-23 14:40:54,36.856278,-1.316784,19.17,0.0,0.0,fused,43
2017-02-08 05:48:26,2017-02-08 06:33:21,36.866695,-1.32477,26.0,0.0,0.0,fused,43
2017-01-12 05:32:11,2017-01-12 05:32:16,34.730914,0.765374,1300.0,0.0,0.0,fused,43
2017-04-29 16:25:20,2017-04-29 16:26:10,36.852746,-1.320031,82.5,0.0,0.0,fused,43
2017-01-14 11:06:15,2017-01-14 11:14:28,36.844441,-1.323173,50.0,0.0,0.0,fused,43
2017-03-24 09:30:03,2017-03-24 09:30:49,36.834663,-1.325573,56.1,0.0,0.0,fused,43
2017-01-10 14:46:45,2017-01-10 14:47:26,36.846193,-1.328162,19.59,0.0,0.0,fused,43
2017-05-25 20:32:24,2017-05-26 12:03:45,36.838798,-1.299241,14.28,0.0,0.0,fused,43
2017-01-21 08:18:30,2017-01-21 08:31:51,36.678527,-1.335458,34.5,0.0,0.0,fused,43
2017-02-14 06:04:32,2017-02-14 06:06:42,36.842949,-1.315856,20.0,0.0,0.0,fused,43
2017-04-23 14:35:25,2017-04-23 14:37:13,36.839734,-1.315236,19.17,0.0,0.0,fused,43
2017-04-30 09:12:41,2017-04-30 09:12:56,36.843953,-1.291527,14.07,0.0,0.0,fused,43
2018-07-04 15:18:50,2018-07-04 15:21:05,36.340718,-0.538364,2700.0,0.0,0.0,fused,43
2017-06-14 07:41:09,2017-06-14 07:45:58,36.35419,-0.490784,3759.0,0.0,0.0,fused,43
2017-05-08 12:05:06,2017-05-08 12:05:19,36.81311,-1.275183,98.4,0.0,0.0,fused,43
2018-01-28 13:47:54,2018-01-28 13:56:18,36.824201,-1.322756,39.6,0.0,0.0,fused,43
2017-02-21 06:02:32,2017-02-21 06:03:36,36.863824,-1.304876,20.0,0.0,0.0,fused,43
2017-01-10 05:11:36,2017-01-10 05:11:39,36.830109,-1.335125,24.0,0.0,0.0,fused,43
2018-04-01 15:05:31,2018-04-01 15:04:14,36.829811,-1.336761,31.4,0.0,0.0,fused,43
2017-05-22 05:54:45,2017-05-22 08:46:44,36.846697,-1.347083,20.0,0.0,0.0,fused,43
2017-05-25 20:32:24,2017-05-26 13:00:42,36.8367,-1.316209,14.28,0.0,0.0,fused,43
2017-03-06 19:24:46,2017-03-06 19:27:02,36.838979,-1.313964,45.6,0.0,0.0,fused,43
2017-04-07 05:29:10,2017-04-07 06:08:36,36.861005,-1.294473,20.0,0.0,0.0,fused,43
2017-01-28 11:55:01,2017-01-28 11:55:06,36.842969,-1.308899,20.0,0.0,0.0,fused,43
2017-06-17 12:25:20,2017-06-17 12:27:54,36.336639,-0.479971,2589.0,0.0,0.0,fused,43
2017-02-07 08:07:55,2017-02-07 08:10:20,36.843014,-1.315897,50.0,0.0,0.0,fused,43
2018-02-10 10:42:32,2018-02-10 10:48:19,36.318414,-0.482898,2500.0,0.0,0.0,fused,43
2017-02-05 11:08:34,2017-02-05 11:12:38,36.867271,-1.319261,24.0,0.0,0.0,fused,43
2017-03-07 22:41:29,2017-03-08 00:09:57,36.337097,-0.591283,2400.0,0.0,0.0,fused,43
2017-01-14 08:21:43,2017-01-14 08:24:37,36.684639,-1.349273,50.0,0.0,0.0,fused,43
2017-05-06 05:27:05,2017-05-06 05:36:43,36.82556,-1.28226,28.1,0.0,0.0,fused,43
2017-01-31 10:37:39,2017-01-31 10:41:21,36.832951,-1.310517,20.4,0.0,0.0,fused,43
2018-03-06 02:36:47,2018-03-06 02:39:39,36.826139,-1.304227,1200.0,0.0,0.0,fused,43
2017-05-30 03:21:26,2017-05-30 03:22:12,36.835781,-1.338762,20.0,0.0,0.0,fused,43
